timestamp_utc,station_id,station_sequence,upstream_station,downstream_station,vehicle_id,vehicle_present,station_status,machine_state,cycle_time,standard_cycle_time,takt_time,takt_deviation,cycle_time_to_takt_ratio,utilization,wip,queue,throughput_vehicles_per_hour,station_capacity,material_status
2026-08-26 05:11:06+00:00,S11,11,S10,S12,VH00080,True,RUNNING,ACTIVE,56.55,56.48,60.0,-3.45,0.9425,0.7979,2,2,30.43,1,OK
2026-08-26 05:11:06+00:00,S12,12,S11,,VH00080,True,RUNNING,ACTIVE,57.713,58.71,60.0,-2.287,0.9619,0.7681,1,1,30.43,1,OK
2026-08-26 05:12:00+00:00,S01,1,,S02,VH00081,True,RUNNING,ACTIVE,60.171,58.1,60.0,0.171,1.0028,0.8143,1,1,30.43,1,OK
2026-08-26 05:12:00+00:00,S02,2,S01,S03,VH00081,True,RUNNING,ACTIVE,57.596,56.76,60.0,-2.404,0.9599,0.879,1,1,30.43,1,OK
2026-08-26 05:12:00+00:00,S03,3,S02,S04,VH00081,True,RUNNING,ACTIVE,58.025,58.43,60.0,-1.975,0.9671,0.8697,2,2,30.43,1,OK
2026-08-26 05:12:00+00:00,S04,4,S03,S05,,False,RUNNING,ACTIVE,59.36,57.79,60.0,-0.64,0.9893,0.8028,1,1,30.43,1,OK
2026-08-26 05:12:00+00:00,S05,5,S04,S06,VH00081,True,RUNNING,ACTIVE,55.605,55.38,60.0,-4.395,0.9268,0.77,1,1,30.43,1,OK
2026-08-26 05:12:00+00:00,S06,6,S05,S07,VH00081,True,RUNNING,ACTIVE,56.953,58.9,60.0,-3.047,0.9492,0.7813,1,1,30.43,1,OK
2026-08-26 05:12:00+00:00,S07,7,S06,S08,VH00081,True,RUNNING,ACTIVE,56.485,58.04,60.0,-3.515,0.9414,0.8235,2,2,30.43,1,OK
2026-08-26 05:12:00+00:00,S08,8,S07,S09,VH00081,True,RUNNING,ACTIVE,58.428,58.14,60.0,-1.572,0.9738,0.8537,1,1,30.43,1,OK
2026-08-26 05:12:00+00:00,S09,9,S08,S10,VH00081,True,RUNNING,ACTIVE,56.542,55.51,60.0,-3.458,0.9424,0.8933,1,1,30.43,1,OK
2026-08-26 05:12:00+00:00,S10,10,S09,S11,VH00081,True,RUNNING,ACTIVE,57.072,56.8,60.0,-2.928,0.9512,0.8291,1,1,30.43,1,OK
2026-08-26 05:12:00+00:00,S11,11,S10,S12,,False,RUNNING,ACTIVE,56.42,56.48,60.0,-3.58,0.9403,0.7759,1,1,30.43,1,OK
2026-08-26 05:12:00+00:00,S12,12,S11,,VH00081,True,RUNNING,ACTIVE,57.356,58.71,60.0,-2.644,0.9559,0.7603,1,1,30.43,1,OK
2026-08-26 05:12:54+00:00,S01,1,,S02,VH00082,True,RUNNING,ACTIVE,57.888,58.1,60.0,-2.112,0.9648,0.8378,1,1,30.43,1,OK
2026-08-26 05:12:54+00:00,S02,2,S01,S03,VH00082,True,RUNNING,ACTIVE,58.318,56.76,60.0,-1.682,0.972,0.8727,1,1,30.43,1,OK
2026-08-26 05:12:54+00:00,S03,3,S02,S04,VH00082,True,RUNNING,ACTIVE,57.809,58.43,60.0,-2.191,0.9635,0.8483,1,1,30.43,1,OK
2026-08-26 05:12:54+00:00,S04,4,S03,S05,VH00082,True,RUNNING,ACTIVE,58.121,57.79,60.0,-1.879,0.9687,0.8104,2,2,30.43,1,OK
2026-08-26 05:12:54+00:00,S05,5,S04,S06,VH00082,True,RUNNING,ACTIVE,52.562,55.38,60.0,-7.438,0.876,0.7833,1,1,30.43,1,OK
2026-08-26 05:12:54+00:00,S06,6,S05,S07,VH00082,True,RUNNING,ACTIVE,58.84,58.9,60.0,-1.16,0.9807,0.7654,1,1,30.43,1,OK
2026-08-26 05:12:54+00:00,S07,7,S06,S08,VH00082,True,RUNNING,ACTIVE,58.519,58.04,60.0,-1.481,0.9753,0.8148,1,1,30.43,1,OK
2026-08-26 05:12:54+00:00,S08,8,S07,S09,VH00082,True,RUNNING,ACTIVE,58.594,58.14,60.0,-1.406,0.9766,0.86,1,1,30.43,1,OK
2026-08-26 05:12:54+00:00,S09,9,S08,S10,VH00082,True,RUNNING,ACTIVE,56.745,55.51,60.0,-3.255,0.9458,0.9145,1,1,30.43,1,OK
2026-08-26 05:12:54+00:00,S10,10,S09,S11,VH00082,True,RUNNING,ACTIVE,56.655,56.8,60.0,-3.345,0.9442,0.8318,1,1,30.43,1,OK
2026-08-26 05:12:54+00:00,S11,11,S10,S12,VH00082,True,RUNNING,ACTIVE,55.101,56.48,60.0,-4.899,0.9184,0.7399,2,2,30.43,1,OK
2026-08-26 05:12:54+00:00,S12,12,S11,,VH00082,True,RUNNING,ACTIVE,58.323,58.71,60.0,-1.677,0.972,0.7729,1,1,30.43,1,OK
2026-08-26 05:13:48+00:00,S01,1,,S02,VH00083,True,RUNNING,ACTIVE,56.527,58.1,60.0,-3.473,0.9421,0.8736,1,1,30.43,1,OK
2026-08-26 05:13:48+00:00,S02,2,S01,S03,VH00083,True,RUNNING,ACTIVE,59.267,56.76,60.0,-0.733,0.9878,0.878,1,1,30.43,1,OK
2026-08-26 05:13:48+00:00,S03,3,S02,S04,VH00083,True,RUNNING,ACTIVE,58.723,58.43,60.0,-1.277,0.9787,0.8364,1,1,30.43,1,OK
2026-08-26 05:13:48+00:00,S04,4,S03,S05,,False,RUNNING,ACTIVE,58.84,57.79,60.0,-1.16,0.9807,0.8025,1,1,30.43,1,OK
2026-08-26 05:13:48+00:00,S05,5,S04,S06,VH00083,True,RUNNING,ACTIVE,54.884,55.38,60.0,-5.116,0.9147,0.7658,1,1,30.43,1,OK
2026-08-26 05:13:48+00:00,S06,6,S05,S07,VH00083,True,RUNNING,ACTIVE,59.062,58.9,60.0,-0.938,0.9844,0.7794,1,1,30.43,1,OK
2026-08-26 05:13:48+00:00,S07,7,S06,S08,,False,RUNNING,ACTIVE,57.955,58.04,60.0,-2.045,0.9659,0.8151,1,1,30.43,1,OK
2026-08-26 05:13:48+00:00,S08,8,S07,S09,VH00083,True,RUNNING,ACTIVE,57.805,58.14,60.0,-2.195,0.9634,0.8737,1,1,30.43,1,OK
2026-08-26 05:13:48+00:00,S09,9,S08,S10,,False,RUNNING,ACTIVE,56.011,55.51,60.0,-3.989,0.9335,0.8706,1,1,30.43,1,OK
2026-08-26 05:13:48+00:00,S10,10,S09,S11,,False,RUNNING,ACTIVE,57.573,56.8,60.0,-2.427,0.9596,0.7974,2,2,30.43,1,OK
2026-08-26 05:13:48+00:00,S11,11,S10,S12,,False,RUNNING,ACTIVE,56.19,56.48,60.0,-3.81,0.9365,0.7772,1,1,30.43,1,OK
2026-08-26 05:13:48+00:00,S12,12,S11,,VH00083,True,RUNNING,ACTIVE,57.367,58.71,60.0,-2.633,0.9561,0.7926,1,1,30.43,1,OK
2026-08-26 05:14:42+00:00,S01,1,,S02,VH00084,True,RUNNING,ACTIVE,58.031,58.1,60.0,-1.969,0.9672,0.865,1,1,30.43,1,OK
2026-08-26 05:14:42+00:00,S02,2,S01,S03,VH00084,True,RUNNING,ACTIVE,56.98,56.76,60.0,-3.02,0.9497,0.8693,2,2,30.43,1,OK
2026-08-26 05:14:42+00:00,S03,3,S02,S04,,False,RUNNING,ACTIVE,58.791,58.43,60.0,-1.209,0.9798,0.8421,1,1,30.43,1,OK
2026-08-26 05:14:42+00:00,S04,4,S03,S05,VH00084,True,RUNNING,ACTIVE,56.635,57.79,60.0,-3.365,0.9439,0.7878,2,2,30.43,1,OK
2026-08-26 05:14:42+00:00,S05,5,S04,S06,VH00084,True,RUNNING,ACTIVE,53.723,55.38,60.0,-6.277,0.8954,0.7789,2,2,30.43,1,OK
2026-08-26 05:14:42+00:00,S06,6,S05,S07,VH00084,True,RUNNING,ACTIVE,57.088,58.9,60.0,-2.912,0.9515,0.8086,1,1,30.43,1,OK
2026-08-26 05:14:42+00:00,S07,7,S06,S08,VH00084,True,RUNNING,ACTIVE,58.537,58.04,60.0,-1.463,0.9756,0.8643,1,1,30.43,1,OK
2026-08-26 05:14:42+00:00,S08,8,S07,S09,VH00084,True,RUNNING,ACTIVE,58.434,58.14,60.0,-1.566,0.9739,0.8934,1,1,30.43,1,OK
2026-08-26 05:14:42+00:00,S09,9,S08,S10,VH00084,True,RUNNING,ACTIVE,55.276,55.51,60.0,-4.724,0.9213,0.857,1,1,30.43,1,OK
2026-08-26 05:14:42+00:00,S10,10,S09,S11,,False,RUNNING,ACTIVE,57.473,56.8,60.0,-2.527,0.9579,0.7838,1,1,30.43,1,OK
2026-08-26 05:14:42+00:00,S11,11,S10,S12,VH00084,True,RUNNING,ACTIVE,56.016,56.48,60.0,-3.984,0.9336,0.7808,1,1,30.43,1,OK
2026-08-26 05:14:42+00:00,S12,12,S11,,VH00084,True,RUNNING,ACTIVE,58.149,58.71,60.0,-1.851,0.9692,0.7848,1,1,30.43,1,OK
2026-08-26 05:15:36+00:00,S01,1,,S02,VH00085,True,RUNNING,ACTIVE,57.516,58.1,60.0,-2.484,0.9586,0.8714,1,1,30.43,1,OK
2026-08-26 05:15:36+00:00,S02,2,S01,S03,VH00085,True,RUNNING,ACTIVE,57.807,56.76,60.0,-2.193,0.9634,0.871,1,1,30.43,1,OK
2026-08-26 05:15:36+00:00,S03,3,S02,S04,VH00085,True,RUNNING,ACTIVE,57.194,58.43,60.0,-2.806,0.9532,0.8368,2,2,30.43,1,OK
2026-08-26 05:15:36+00:00,S04,4,S03,S05,VH00085,True,RUNNING,ACTIVE,57.375,57.79,60.0,-2.625,0.9562,0.7666,2,2,30.43,1,OK
2026-08-26 05:15:36+00:00,S05,5,S04,S06,,False,RUNNING,ACTIVE,54.113,55.38,60.0,-5.887,0.9019,0.7518,1,1,30.43,1,OK
2026-08-26 05:15:36+00:00,S06,6,S05,S07,VH00085,True,RUNNING,ACTIVE,57.706,58.9,60.0,-2.294,0.9618,0.7905,1,1,30.43,1,OK
2026-08-26 05:15:36+00:00,S07,7,S06,S08,VH00085,True,RUNNING,ACTIVE,57.036,58.04,60.0,-2.964,0.9506,0.8416,1,1,30.43,1,OK
2026-08-26 05:15:36+00:00,S08,8,S07,S09,VH00085,True,RUNNING,ACTIVE,59.099,58.14,60.0,-0.901,0.985,0.8862,1,1,30.43,1,OK
2026-08-26 05:15:36+00:00,S09,9,S08,S10,VH00085,True,RUNNING,ACTIVE,54.559,55.51,60.0,-5.441,0.9093,0.8472,1,1,30.43,1,OK
2026-08-26 05:15:36+00:00,S10,10,S09,S11,VH00085,True,RUNNING,ACTIVE,55.899,56.8,60.0,-4.101,0.9316,0.7864,1,1,30.43,1,OK
2026-08-26 05:15:36+00:00,S11,11,S10,S12,,False,RUNNING,ACTIVE,54.835,56.48,60.0,-5.165,0.9139,0.7544,1,1,30.43,1,OK
2026-08-26 05:15:36+00:00,S12,12,S11,,VH00085,True,RUNNING,ACTIVE,58.784,58.71,60.0,-1.216,0.9797,0.7749,1,1,30.43,1,OK
2026-08-26 05:16:30+00:00,S01,1,,S02,VH00086,True,RUNNING,ACTIVE,58.742,58.1,60.0,-1.258,0.979,0.8653,1,1,30.43,1,OK
2026-08-26 05:16:30+00:00,S02,2,S01,S03,VH00086,True,RUNNING,ACTIVE,58.08,56.76,60.0,-1.92,0.968,0.8606,2,2,30.43,1,OK
2026-08-26 05:16:30+00:00,S03,3,S02,S04,VH00086,True,RUNNING,ACTIVE,59.629,58.43,60.0,-0.371,0.9938,0.7831,1,1,30.43,1,OK
2026-08-26 05:16:30+00:00,S04,4,S03,S05,VH00086,True,RUNNING,ACTIVE,57.838,57.79,60.0,-2.162,0.964,0.78,1,1,30.43,1,OK
2026-08-26 05:16:30+00:00,S05,5,S04,S06,VH00086,True,RUNNING,ACTIVE,55.89,55.38,60.0,-4.11,0.9315,0.7681,1,1,30.43,1,OK
2026-08-26 05:16:30+00:00,S06,6,S05,S07,VH00086,True,RUNNING,ACTIVE,60.786,58.9,60.0,0.786,1.0131,0.8232,1,1,30.43,1,OK
2026-08-26 05:16:30+00:00,S07,7,S06,S08,VH00086,True,RUNNING,ACTIVE,57.56,58.04,60.0,-2.44,0.9593,0.8907,2,2,30.43,1,OK
2026-08-26 05:16:30+00:00,S08,8,S07,S09,VH00086,True,RUNNING,ACTIVE,59.143,58.14,60.0,-0.857,0.9857,0.8554,1,1,30.43,1,OK
2026-08-26 05:16:30+00:00,S09,9,S08,S10,VH00086,True,RUNNING,ACTIVE,56.057,55.51,60.0,-3.943,0.9343,0.8325,1,1,30.43,1,OK
2026-08-26 05:16:30+00:00,S10,10,S09,S11,VH00086,True,RUNNING,ACTIVE,55.382,56.8,60.0,-4.618,0.923,0.7764,1,1,30.43,1,OK
2026-08-26 05:16:30+00:00,S11,11,S10,S12,VH00086,True,RUNNING,ACTIVE,55.354,56.48,60.0,-4.646,0.9226,0.7495,2,2,30.43,1,OK
2026-08-26 05:16:30+00:00,S12,12,S11,,VH00086,True,RUNNING,ACTIVE,58.579,58.71,60.0,-1.421,0.9763,0.7816,2,2,30.43,1,OK
2026-08-26 05:17:24+00:00,S01,1,,S02,VH00087,True,RUNNING,ACTIVE,58.952,58.1,60.0,-1.048,0.9825,0.9144,1,1,30.43,1,OK
2026-08-26 05:17:24+00:00,S02,2,S01,S03,,False,RUNNING,ACTIVE,58.441,56.76,60.0,-1.559,0.974,0.8525,2,2,30.43,1,OK
2026-08-26 05:17:24+00:00,S03,3,S02,S04,VH00087,True,RUNNING,ACTIVE,58.295,58.43,60.0,-1.705,0.9716,0.8007,1,1,30.43,1,OK
2026-08-26 05:17:24+00:00,S04,4,S03,S05,VH00087,True,RUNNING,ACTIVE,58.126,57.79,60.0,-1.874,0.9688,0.7656,1,1,30.43,1,OK
2026-08-26 05:17:24+00:00,S05,5,S04,S06,VH00087,True,RUNNING,ACTIVE,55.494,55.38,60.0,-4.506,0.9249,0.7639,1,1,30.43,1,OK
2026-08-26 05:17:24+00:00,S06,6,S05,S07,,False,RUNNING,ACTIVE,60.092,58.9,60.0,0.092,1.0015,0.8466,1,1,30.43,1,OK
2026-08-26 05:17:24+00:00,S07,7,S06,S08,VH00087,True,RUNNING,ACTIVE,58.373,58.04,60.0,-1.627,0.9729,0.8558,1,1,30.43,1,OK
2026-08-26 05:17:24+00:00,S08,8,S07,S09,VH00087,True,RUNNING,ACTIVE,58.682,58.14,60.0,-1.318,0.978,0.8977,1,1,30.43,1,OK
2026-08-26 05:17:24+00:00,S09,9,S08,S10,,False,RUNNING,ACTIVE,54.635,55.51,60.0,-5.365,0.9106,0.8403,1,1,30.43,1,OK
2026-08-26 05:17:24+00:00,S10,10,S09,S11,VH00087,True,RUNNING,ACTIVE,56.253,56.8,60.0,-3.747,0.9376,0.7771,2,2,30.43,1,OK
2026-08-26 05:17:24+00:00,S11,11,S10,S12,VH00087,True,RUNNING,ACTIVE,56.34,56.48,60.0,-3.66,0.939,0.7677,1,1,30.43,1,OK
2026-08-26 05:17:24+00:00,S12,12,S11,,VH00087,True,RUNNING,ACTIVE,58.691,58.71,60.0,-1.309,0.9782,0.8203,1,1,30.43,1,OK
2026-08-26 05:18:18+00:00,S01,1,,S02,VH00088,True,RUNNING,ACTIVE,57.903,58.1,60.0,-2.097,0.965,0.8669,1,1,30.43,1,OK
2026-08-26 05:18:18+00:00,S02,2,S01,S03,VH00088,True,RUNNING,ACTIVE,57.671,56.76,60.0,-2.329,0.9612,0.848,1,1,30.43,1,OK
2026-08-26 05:18:18+00:00,S03,3,S02,S04,VH00088,True,RUNNING,ACTIVE,56.716,58.43,60.0,-3.284,0.9453,0.8115,2,2,30.43,1,OK
2026-08-26 05:18:18+00:00,S04,4,S03,S05,VH00088,True,RUNNING,ACTIVE,58.485,57.79,60.0,-1.515,0.9748,0.7506,1,1,30.43,1,OK
2026-08-26 05:18:18+00:00,S05,5,S04,S06,VH00088,True,RUNNING,ACTIVE,54.619,55.38,60.0,-5.381,0.9103,0.7675,1,1,30.43,1,OK
2026-08-26 05:18:18+00:00,S06,6,S05,S07,VH00088,True,RUNNING,ACTIVE,59.275,58.9,60.0,-0.725,0.9879,0.8621,2,2,30.43,1,OK
2026-08-26 05:18:18+00:00,S07,7,S06,S08,VH00088,True,RUNNING,ACTIVE,59.388,58.04,60.0,-0.612,0.9898,0.8629,2,2,30.43,1,OK
2026-08-26 05:18:18+00:00,S08,8,S07,S09,VH00088,True,RUNNING,ACTIVE,58.617,58.14,60.0,-1.383,0.977,0.8582,1,1,30.43,1,OK
2026-08-26 05:18:18+00:00,S09,9,S08,S10,VH00088,True,RUNNING,ACTIVE,54.588,55.51,60.0,-5.412,0.9098,0.8005,1,1,30.43,1,OK
2026-08-26 05:18:18+00:00,S10,10,S09,S11,VH00088,True,RUNNING,ACTIVE,55.301,56.8,60.0,-4.699,0.9217,0.7557,2,2,30.43,1,OK
2026-08-26 05:18:18+00:00,S11,11,S10,S12,VH00088,True,RUNNING,ACTIVE,55.721,56.48,60.0,-4.279,0.9287,0.7957,2,2,30.43,1,OK
2026-08-26 05:18:18+00:00,S12,12,S11,,VH00088,True,RUNNING,ACTIVE,57.6,58.71,60.0,-2.4,0.96,0.8344,1,1,30.43,1,OK
2026-08-26 05:19:12+00:00,S01,1,,S02,VH00089,True,RUNNING,ACTIVE,58.823,58.1,60.0,-1.177,0.9804,0.927,2,2,30.43,1,OK
2026-08-26 05:19:12+00:00,S02,2,S01,S03,VH00089,True,RUNNING,ACTIVE,56.116,56.76,60.0,-3.884,0.9353,0.8357,2,2,30.43,1,OK
2026-08-26 05:19:12+00:00,S03,3,S02,S04,,False,RUNNING,ACTIVE,57.549,58.43,60.0,-2.451,0.9592,0.7877,1,1,30.43,1,OK
2026-08-26 05:19:12+00:00,S04,4,S03,S05,VH00089,True,RUNNING,ACTIVE,56.45,57.79,60.0,-3.55,0.9408,0.757,2,2,30.43,1,OK
2026-08-26 05:19:12+00:00,S05,5,S04,S06,VH00089,True,RUNNING,ACTIVE,56.912,55.38,60.0,-3.088,0.9485,0.7927,2,2,30.43,1,OK
2026-08-26 05:19:12+00:00,S06,6,S05,S07,VH00089,True,RUNNING,ACTIVE,59.733,58.9,60.0,-0.267,0.9956,0.8656,1,1,30.43,1,OK
2026-08-26 05:19:12+00:00,S07,7,S06,S08,VH00089,True,RUNNING,ACTIVE,59.865,58.04,60.0,-0.135,0.9978,0.8968,1,1,30.43,1,OK
2026-08-26 05:19:12+00:00,S08,8,S07,S09,VH00089,True,RUNNING,ACTIVE,58.087,58.14,60.0,-1.913,0.9681,0.8225,1,1,30.43,1,OK
2026-08-26 05:19:12+00:00,S09,9,S08,S10,VH00089,True,RUNNING,ACTIVE,55.069,55.51,60.0,-4.931,0.9178,0.7872,2,2,30.43,1,OK
2026-08-26 05:19:12+00:00,S10,10,S09,S11,VH00089,True,RUNNING,ACTIVE,57.568,56.8,60.0,-2.432,0.9595,0.7622,2,2,30.43,1,OK
2026-08-26 05:19:12+00:00,S11,11,S10,S12,VH00089,True,RUNNING,ACTIVE,55.597,56.48,60.0,-4.403,0.9266,0.7846,2,2,30.43,1,OK
2026-08-26 05:19:12+00:00,S12,12,S11,,VH00089,True,RUNNING,ACTIVE,60.044,58.71,60.0,0.044,1.0007,0.8447,1,1,30.43,1,OK
2026-08-26 05:20:06+00:00,S01,1,,S02,VH00090,True,RUNNING,ACTIVE,60.497,58.1,60.0,0.497,1.0083,0.8463,2,2,30.43,1,OK
2026-08-26 05:20:06+00:00,S02,2,S01,S03,,False,RUNNING,ACTIVE,57.121,56.76,60.0,-2.879,0.952,0.8107,1,1,30.43,1,OK
2026-08-26 05:20:06+00:00,S03,3,S02,S04,VH00090,True,RUNNING,ACTIVE,56.924,58.43,60.0,-3.076,0.9487,0.7615,2,2,30.43,1,OK
2026-08-26 05:20:06+00:00,S04,4,S03,S05,,False,RUNNING,ACTIVE,57.547,57.79,60.0,-2.453,0.9591,0.7821,1,1,30.43,1,OK
2026-08-26 05:20:06+00:00,S05,5,S04,S06,VH00090,True,RUNNING,ACTIVE,54.855,55.38,60.0,-5.145,0.9142,0.817,3,3,30.43,1,OK
2026-08-26 05:20:06+00:00,S06,6,S05,S07,VH00090,True,RUNNING,ACTIVE,60.996,58.9,60.0,0.996,1.0166,0.8538,2,2,30.43,1,OK
2026-08-26 05:20:06+00:00,S07,7,S06,S08,VH00090,True,RUNNING,ACTIVE,57.298,58.04,60.0,-2.702,0.955,0.8585,2,2,30.43,1,OK
2026-08-26 05:20:06+00:00,S08,8,S07,S09,,False,RUNNING,ACTIVE,57.36,58.14,60.0,-2.64,0.956,0.8493,1,1,30.43,1,OK
2026-08-26 05:20:06+00:00,S09,9,S08,S10,VH00090,True,RUNNING,ACTIVE,54.024,55.51,60.0,-5.976,0.9004,0.7757,1,1,30.43,1,OK
2026-08-26 05:20:06+00:00,S10,10,S09,S11,VH00090,True,RUNNING,ACTIVE,55.747,56.8,60.0,-4.253,0.9291,0.7493,1,1,30.43,1,OK
2026-08-26 05:20:06+00:00,S11,11,S10,S12,VH00090,True,RUNNING,ACTIVE,55.995,56.48,60.0,-4.005,0.9332,0.7913,2,2,30.43,1,OK
2026-08-26 05:20:06+00:00,S12,12,S11,,VH00090,True,RUNNING,ACTIVE,58.802,58.71,60.0,-1.198,0.98,0.8697,2,2,30.43,1,OK
2026-08-26 05:21:00+00:00,S01,1,,S02,VH00091,True,RUNNING,ACTIVE,58.412,58.1,60.0,-1.588,0.9735,0.8683,2,2,30.43,1,OK
2026-08-26 05:21:00+00:00,S02,2,S01,S03,VH00091,True,RUNNING,ACTIVE,57.913,56.76,60.0,-2.087,0.9652,0.817,2,2,30.43,1,OK
2026-08-26 05:21:00+00:00,S03,3,S02,S04,VH00091,True,RUNNING,ACTIVE,57.978,58.43,60.0,-2.022,0.9663,0.7733,2,2,30.43,1,OK
2026-08-26 05:21:00+00:00,S04,4,S03,S05,VH00091,True,RUNNING,ACTIVE,55.751,57.79,60.0,-4.249,0.9292,0.7904,1,1,30.43,1,OK
2026-08-26 05:21:00+00:00,S05,5,S04,S06,VH00091,True,RUNNING,ACTIVE,56.073,55.38,60.0,-3.927,0.9346,0.8329,2,2,30.43,1,OK
2026-08-26 05:21:00+00:00,S06,6,S05,S07,VH00091,True,RUNNING,ACTIVE,59.691,58.9,60.0,-0.309,0.9948,0.8706,1,1,30.43,1,OK
2026-08-26 05:21:00+00:00,S07,7,S06,S08,VH00091,True,RUNNING,ACTIVE,58.936,58.04,60.0,-1.064,0.9823,0.8904,2,2,30.43,1,OK
2026-08-26 05:21:00+00:00,S08,8,S07,S09,VH00091,True,RUNNING,ACTIVE,57.355,58.14,60.0,-2.645,0.9559,0.8,2,2,30.43,1,OK
2026-08-26 05:21:00+00:00,S09,9,S08,S10,VH00091,True,RUNNING,ACTIVE,54.255,55.51,60.0,-5.745,0.9042,0.7751,2,2,30.43,1,OK
2026-08-26 05:21:00+00:00,S10,10,S09,S11,VH00091,True,RUNNING,ACTIVE,56.085,56.8,60.0,-3.915,0.9348,0.7725,1,1,30.43,1,OK
2026-08-26 05:21:00+00:00,S11,11,S10,S12,VH00091,True,RUNNING,ACTIVE,56.48,56.48,60.0,-3.52,0.9413,0.8102,1,1,30.43,1,OK
2026-08-26 05:21:00+00:00,S12,12,S11,,VH00091,True,RUNNING,ACTIVE,59.601,58.71,60.0,-0.399,0.9934,0.8694,2,2,30.43,1,OK
2026-08-26 05:21:54+00:00,S01,1,,S02,VH00092,True,RUNNING,ACTIVE,59.069,58.1,60.0,-0.931,0.9845,0.8583,1,1,30.43,1,OK
2026-08-26 05:21:54+00:00,S02,2,S01,S03,VH00092,True,RUNNING,ACTIVE,57.255,56.76,60.0,-2.745,0.9542,0.7891,2,2,30.43,1,OK
2026-08-26 05:21:54+00:00,S03,3,S02,S04,VH00092,True,RUNNING,ACTIVE,58.154,58.43,60.0,-1.846,0.9692,0.7383,2,2,30.43,1,OK
2026-08-26 05:21:54+00:00,S04,4,S03,S05,VH00092,True,RUNNING,ACTIVE,58.817,57.79,60.0,-1.183,0.9803,0.8066,2,2,30.43,1,OK
2026-08-26 05:21:54+00:00,S05,5,S04,S06,VH00092,True,RUNNING,ACTIVE,56.084,55.38,60.0,-3.916,0.9347,0.8599,1,1,30.43,1,OK
2026-08-26 05:21:54+00:00,S06,6,S05,S07,VH00092,True,RUNNING,ACTIVE,59.168,58.9,60.0,-0.832,0.9861,0.8649,2,2,30.43,1,OK
2026-08-26 05:21:54+00:00,S07,7,S06,S08,VH00092,True,RUNNING,ACTIVE,59.077,58.04,60.0,-0.923,0.9846,0.8393,2,2,30.43,1,OK
2026-08-26 05:21:54+00:00,S08,8,S07,S09,VH00092,True,RUNNING,ACTIVE,56.262,58.14,60.0,-3.738,0.9377,0.8028,2,2,30.43,1,OK
2026-08-26 05:21:54+00:00,S09,9,S08,S10,,False,RUNNING,ACTIVE,54.295,55.51,60.0,-5.705,0.9049,0.7467,2,2,30.43,1,OK
2026-08-26 05:21:54+00:00,S10,10,S09,S11,VH00092,True,RUNNING,ACTIVE,55.666,56.8,60.0,-4.334,0.9278,0.7538,1,1,30.43,1,OK
2026-08-26 05:21:54+00:00,S11,11,S10,S12,VH00092,True,RUNNING,ACTIVE,57.308,56.48,60.0,-2.692,0.9551,0.834,2,2,30.43,1,OK
2026-08-26 05:21:54+00:00,S12,12,S11,,VH00092,True,RUNNING,ACTIVE,59.625,58.71,60.0,-0.375,0.9938,0.8802,1,1,30.43,1,OK
2026-08-26 05:22:48+00:00,S01,1,,S02,VH00093,True,RUNNING,ACTIVE,55.844,58.1,60.0,-4.156,0.9307,0.8506,1,1,30.43,1,OK
2026-08-26 05:22:48+00:00,S02,2,S01,S03,VH00093,True,RUNNING,ACTIVE,56.953,56.76,60.0,-3.047,0.9492,0.7752,2,2,30.43,1,OK
2026-08-26 05:22:48+00:00,S03,3,S02,S04,VH00093,True,RUNNING,ACTIVE,58.192,58.43,60.0,-1.808,0.9699,0.7791,2,2,30.43,1,OK
2026-08-26 05:22:48+00:00,S04,4,S03,S05,VH00093,True,RUNNING,ACTIVE,57.796,57.79,60.0,-2.204,0.9633,0.8263,2,2,30.43,1,OK
2026-08-26 05:22:48+00:00,S05,5,S04,S06,VH00093,True,RUNNING,ACTIVE,56.09,55.38,60.0,-3.91,0.9348,0.8339,2,2,30.43,1,OK
2026-08-26 05:22:48+00:00,S06,6,S05,S07,VH00093,True,RUNNING,ACTIVE,58.751,58.9,60.0,-1.249,0.9792,0.8954,1,1,30.43,1,OK
2026-08-26 05:22:48+00:00,S07,7,S06,S08,VH00093,True,RUNNING,ACTIVE,58.432,58.04,60.0,-1.568,0.9739,0.8484,2,2,30.43,1,OK
2026-08-26 05:22:48+00:00,S08,8,S07,S09,,False,RUNNING,ACTIVE,57.896,58.14,60.0,-2.104,0.9649,0.7768,2,2,30.43,1,OK
2026-08-26 05:22:48+00:00,S09,9,S08,S10,VH00093,True,RUNNING,ACTIVE,55.041,55.51,60.0,-4.959,0.9174,0.7539,2,2,30.43,1,OK
2026-08-26 05:22:48+00:00,S10,10,S09,S11,VH00093,True,RUNNING,ACTIVE,57.291,56.8,60.0,-2.709,0.9548,0.7977,1,1,30.43,1,OK
2026-08-26 05:22:48+00:00,S11,11,S10,S12,VH00093,True,RUNNING,ACTIVE,56.581,56.48,60.0,-3.419,0.943,0.8377,2,2,30.43,1,OK
2026-08-26 05:22:48+00:00,S12,12,S11,,VH00093,True,RUNNING,ACTIVE,58.78,58.71,60.0,-1.22,0.9797,0.8914,2,2,30.43,1,OK
2026-08-26 05:23:42+00:00,S01,1,,S02,VH00094,True,RUNNING,ACTIVE,56.611,58.1,60.0,-3.389,0.9435,0.8079,2,2,30.43,1,OK
