timestamp_utc,vehicle_id,production_order,station_id,event_type,cycle_time,wip,production_status
2026-08-26 06:20:32.809611+00:00,VH00136,PO00014,S06,station_completed,62.169,11,IN_PROCESS
2026-08-26 06:20:32.809611+00:00,VH00136,PO00014,S07,station_started,,11,IN_PROCESS
2026-08-26 06:20:32.809611+00:00,VH00137,PO00014,S06,station_started,,11,IN_PROCESS
2026-08-26 06:20:33.017481+00:00,VH00138,PO00014,S05,station_started,,11,IN_PROCESS
2026-08-26 06:20:33.017481+00:00,VH00138,PO00014,S04,station_completed,57.384,11,IN_PROCESS
2026-08-26 06:20:39.994046+00:00,VH00142,PO00015,S01,vehicle_entered,,12,IN_PROCESS
2026-08-26 06:20:40.464018+00:00,VH00139,PO00014,S03,station_completed,58.601,12,IN_PROCESS
2026-08-26 06:20:40.464018+00:00,VH00139,PO00014,S04,station_started,,12,IN_PROCESS
2026-08-26 06:20:40.543674+00:00,VH00141,PO00015,S01,station_completed,56.614,12,IN_PROCESS
2026-08-26 06:20:40.543674+00:00,VH00142,PO00015,S01,station_started,,12,IN_PROCESS
2026-08-26 06:20:41.031429+00:00,VH00140,PO00014,S03,station_started,,12,IN_PROCESS
2026-08-26 06:20:41.031429+00:00,VH00141,PO00015,S02,station_started,,12,IN_PROCESS
2026-08-26 06:20:41.031429+00:00,VH00140,PO00014,S02,station_completed,59.168,12,IN_PROCESS
2026-08-26 06:21:15.260631+00:00,VH00131,PO00014,S12,station_completed,57.77,12,IN_PROCESS
2026-08-26 06:21:15.260631+00:00,VH00131,PO00014,S12,vehicle_completed,57.77,11,COMPLETED
2026-08-26 06:21:16.337273+00:00,VH00132,PO00014,S11,station_completed,54.867,11,IN_PROCESS
2026-08-26 06:21:16.337273+00:00,VH00132,PO00014,S12,station_started,,11,IN_PROCESS
2026-08-26 06:21:23.402485+00:00,VH00133,PO00014,S10,station_completed,58.535,11,IN_PROCESS
2026-08-26 06:21:23.402485+00:00,VH00133,PO00014,S11,station_started,,11,IN_PROCESS
2026-08-26 06:21:24.736978+00:00,VH00134,PO00014,S10,station_started,,11,IN_PROCESS
2026-08-26 06:21:24.736978+00:00,VH00134,PO00014,S09,station_completed,56.835,11,IN_PROCESS
2026-08-26 06:21:27.819636+00:00,VH00135,PO00014,S09,station_started,,11,IN_PROCESS
2026-08-26 06:21:27.819636+00:00,VH00135,PO00014,S08,station_completed,59.918,11,IN_PROCESS
2026-08-26 06:21:29.982876+00:00,VH00138,PO00014,S05,station_completed,56.965,11,IN_PROCESS
2026-08-26 06:21:31.286546+00:00,VH00136,PO00014,S08,station_started,,11,IN_PROCESS
2026-08-26 06:21:31.286546+00:00,VH00136,PO00014,S07,station_completed,58.477,11,IN_PROCESS
2026-08-26 06:21:32.334229+00:00,VH00138,PO00014,S06,station_started,,11,IN_PROCESS
2026-08-26 06:21:32.334229+00:00,VH00137,PO00014,S06,station_completed,59.525,11,IN_PROCESS
2026-08-26 06:21:32.334229+00:00,VH00137,PO00014,S07,station_started,,11,IN_PROCESS
2026-08-26 06:21:36.826808+00:00,VH00142,PO00015,S01,station_completed,56.283,11,IN_PROCESS
2026-08-26 06:21:36.893935+00:00,VH00139,PO00014,S05,station_started,,11,IN_PROCESS
2026-08-26 06:21:36.893935+00:00,VH00139,PO00014,S04,station_completed,56.43,11,IN_PROCESS
2026-08-26 06:21:38.647032+00:00,VH00140,PO00014,S03,station_completed,57.616,11,IN_PROCESS
2026-08-26 06:21:38.647032+00:00,VH00140,PO00014,S04,station_started,,11,IN_PROCESS
2026-08-26 06:21:39.666045+00:00,VH00141,PO00015,S02,station_completed,58.635,11,IN_PROCESS
2026-08-26 06:21:39.666045+00:00,VH00142,PO00015,S02,station_started,,11,IN_PROCESS
2026-08-26 06:21:39.666045+00:00,VH00141,PO00015,S03,station_started,,11,IN_PROCESS
2026-08-26 06:21:41.293964+00:00,VH00143,PO00015,S01,station_started,,11,IN_PROCESS
2026-08-26 06:21:41.293964+00:00,VH00143,PO00015,S01,vehicle_entered,,12,IN_PROCESS
2026-08-26 06:22:15.047443+00:00,VH00132,PO00014,S12,vehicle_completed,58.71,11,COMPLETED
2026-08-26 06:22:15.047443+00:00,VH00132,PO00014,S12,station_completed,58.71,11,IN_PROCESS
2026-08-26 06:22:19.766192+00:00,VH00133,PO00014,S12,station_started,,11,IN_PROCESS
2026-08-26 06:22:19.766192+00:00,VH00133,PO00014,S11,station_completed,56.364,11,IN_PROCESS
2026-08-26 06:22:22.668863+00:00,VH00134,PO00014,S10,station_completed,57.932,11,IN_PROCESS
2026-08-26 06:22:22.668863+00:00,VH00134,PO00014,S11,station_started,,11,IN_PROCESS
2026-08-26 06:22:26.318220+00:00,VH00135,PO00014,S10,station_started,,11,IN_PROCESS
2026-08-26 06:22:26.318220+00:00,VH00135,PO00014,S09,station_completed,58.499,11,IN_PROCESS
2026-08-26 06:22:30.328658+00:00,VH00137,PO00014,S07,station_completed,57.994,11,IN_PROCESS
2026-08-26 06:22:31.473494+00:00,VH00136,PO00014,S09,station_started,,11,IN_PROCESS
2026-08-26 06:22:31.473494+00:00,VH00137,PO00014,S08,station_started,,11,IN_PROCESS
2026-08-26 06:22:31.473494+00:00,VH00136,PO00014,S08,station_completed,60.187,11,IN_PROCESS
2026-08-26 06:22:31.751831+00:00,VH00138,PO00014,S06,station_completed,59.418,11,IN_PROCESS
2026-08-26 06:22:31.751831+00:00,VH00138,PO00014,S07,station_started,,11,IN_PROCESS
2026-08-26 06:22:32.512860+00:00,VH00139,PO00014,S05,station_completed,55.619,11,IN_PROCESS
2026-08-26 06:22:32.512860+00:00,VH00139,PO00014,S06,station_started,,11,IN_PROCESS
2026-08-26 06:22:35.314143+00:00,VH00140,PO00014,S05,station_started,,11,IN_PROCESS
2026-08-26 06:22:35.314143+00:00,VH00140,PO00014,S04,station_completed,56.667,11,IN_PROCESS
2026-08-26 06:22:37.278744+00:00,VH00141,PO00015,S04,station_started,,11,IN_PROCESS
2026-08-26 06:22:37.278744+00:00,VH00141,PO00015,S03,station_completed,57.613,11,IN_PROCESS
2026-08-26 06:22:38.244320+00:00,VH00142,PO00015,S03,station_started,,11,IN_PROCESS
2026-08-26 06:22:38.244320+00:00,VH00142,PO00015,S02,station_completed,58.578,11,IN_PROCESS
2026-08-26 06:22:39.964366+00:00,VH00143,PO00015,S02,station_started,,11,IN_PROCESS
2026-08-26 06:22:39.964366+00:00,VH00143,PO00015,S01,station_completed,58.67,11,IN_PROCESS
2026-08-26 06:22:44.627445+00:00,VH00144,PO00015,S01,station_started,,11,IN_PROCESS
2026-08-26 06:22:44.627445+00:00,VH00144,PO00015,S01,vehicle_entered,,12,IN_PROCESS
2026-08-26 06:23:18.347398+00:00,VH00134,PO00014,S11,station_completed,55.679,12,IN_PROCESS
2026-08-26 06:23:18.591613+00:00,VH00134,PO00014,S12,station_started,,12,IN_PROCESS
2026-08-26 06:23:18.591613+00:00,VH00133,PO00014,S12,station_completed,58.825,12,IN_PROCESS
2026-08-26 06:23:18.591613+00:00,VH00133,PO00014,S12,vehicle_completed,58.825,11,COMPLETED
2026-08-26 06:23:24.342774+00:00,VH00135,PO00014,S11,station_started,,11,IN_PROCESS
2026-08-26 06:23:24.342774+00:00,VH00135,PO00014,S10,station_completed,58.025,11,IN_PROCESS
2026-08-26 06:23:28.296661+00:00,VH00136,PO00014,S09,station_completed,56.823,11,IN_PROCESS
2026-08-26 06:23:28.296661+00:00,VH00136,PO00014,S10,station_started,,11,IN_PROCESS
2026-08-26 06:23:29.671924+00:00,VH00138,PO00014,S07,station_completed,57.92,11,IN_PROCESS
2026-08-26 06:23:29.718976+00:00,VH00140,PO00014,S05,station_completed,54.405,11,IN_PROCESS
2026-08-26 06:23:30.096343+00:00,VH00137,PO00014,S08,station_completed,58.623,11,IN_PROCESS
2026-08-26 06:23:30.096343+00:00,VH00137,PO00014,S09,station_started,,11,IN_PROCESS
2026-08-26 06:23:30.096343+00:00,VH00138,PO00014,S08,station_started,,11,IN_PROCESS
2026-08-26 06:23:31.985251+00:00,VH00140,PO00014,S06,station_started,,11,IN_PROCESS
2026-08-26 06:23:31.985251+00:00,VH00139,PO00014,S06,station_completed,59.472,11,IN_PROCESS
2026-08-26 06:23:31.985251+00:00,VH00139,PO00014,S07,station_started,,11,IN_PROCESS
2026-08-26 06:23:33.351817+00:00,VH00141,PO00015,S04,station_completed,56.073,11,IN_PROCESS
2026-08-26 06:23:33.351817+00:00,VH00141,PO00015,S05,station_started,,11,IN_PROCESS
2026-08-26 06:23:35.469502+00:00,VH00142,PO00015,S03,station_completed,57.225,11,IN_PROCESS
2026-08-26 06:23:35.469502+00:00,VH00142,PO00015,S04,station_started,,11,IN_PROCESS
2026-08-26 06:23:38.442395+00:00,VH00143,PO00015,S02,station_completed,58.478,11,IN_PROCESS
2026-08-26 06:23:38.442395+00:00,VH00143,PO00015,S03,station_started,,11,IN_PROCESS
2026-08-26 06:23:42.151138+00:00,VH00144,PO00015,S01,station_completed,57.524,11,IN_PROCESS
2026-08-26 06:23:42.151138+00:00,VH00144,PO00015,S02,station_started,,11,IN_PROCESS
2026-08-26 06:23:43.854247+00:00,VH00145,PO00015,S01,vehicle_entered,,12,IN_PROCESS
2026-08-26 06:23:43.854247+00:00,VH00145,PO00015,S01,station_started,,12,IN_PROCESS
2026-08-26 06:24:17.486376+00:00,VH00134,PO00014,S12,station_completed,58.895,12,IN_PROCESS
2026-08-26 06:24:17.486376+00:00,VH00134,PO00014,S12,vehicle_completed,58.895,11,COMPLETED
2026-08-26 06:24:20.422104+00:00,VH00135,PO00014,S12,station_started,,11,IN_PROCESS
2026-08-26 06:24:20.422104+00:00,VH00135,PO00014,S11,station_completed,56.079,11,IN_PROCESS
2026-08-26 06:24:25.584061+00:00,VH00137,PO00014,S09,station_completed,55.488,11,IN_PROCESS
2026-08-26 06:24:26.525072+00:00,VH00137,PO00014,S10,station_started,,11,IN_PROCESS
2026-08-26 06:24:26.525072+00:00,VH00136,PO00014,S11,station_started,,11,IN_PROCESS
2026-08-26 06:24:26.525072+00:00,VH00136,PO00014,S10,station_completed,58.228,11,IN_PROCESS
2026-08-26 06:24:27.927456+00:00,VH00141,PO00015,S05,station_completed,54.576,11,IN_PROCESS
2026-08-26 06:24:29.397074+00:00,VH00138,PO00014,S09,station_started,,11,IN_PROCESS
2026-08-26 06:24:29.397074+00:00,VH00138,PO00014,S08,station_completed,59.301,11,IN_PROCESS
2026-08-26 06:24:29.636163+00:00,VH00139,PO00014,S07,station_completed,57.651,11,IN_PROCESS
2026-08-26 06:24:29.636163+00:00,VH00139,PO00014,S08,station_started,,11,IN_PROCESS
2026-08-26 06:24:31.535952+00:00,VH00140,PO00014,S06,station_completed,59.551,11,IN_PROCESS
2026-08-26 06:24:31.535952+00:00,VH00140,PO00014,S07,station_started,,11,IN_PROCESS
2026-08-26 06:24:31.535952+00:00,VH00141,PO00015,S06,station_started,,11,IN_PROCESS
2026-08-26 06:24:32.025865+00:00,VH00142,PO00015,S05,station_started,,11,IN_PROCESS
2026-08-26 06:24:32.025865+00:00,VH00142,PO00015,S04,station_completed,56.556,11,IN_PROCESS
2026-08-26 06:24:36.865188+00:00,VH00143,PO00015,S03,station_completed,58.423,11,IN_PROCESS
2026-08-26 06:24:36.865188+00:00,VH00143,PO00015,S04,station_started,,11,IN_PROCESS
2026-08-26 06:24:39.492997+00:00,VH00144,PO00015,S03,station_started,,11,IN_PROCESS
2026-08-26 06:24:39.492997+00:00,VH00144,PO00015,S02,station_completed,57.342,11,IN_PROCESS
2026-08-26 06:24:42.602064+00:00,VH00145,PO00015,S01,station_completed,58.748,11,IN_PROCESS
2026-08-26 06:24:42.602064+00:00,VH00145,PO00015,S02,station_started,,11,IN_PROCESS
2026-08-26 06:24:47.170179+00:00,VH00146,PO00015,S01,vehicle_entered,,12,IN_PROCESS
2026-08-26 06:24:47.170179+00:00,VH00146,PO00015,S01,station_started,,12,IN_PROCESS
2026-08-26 06:25:19.290455+00:00,VH00135,PO00014,S12,vehicle_completed,58.868,11,COMPLETED
2026-08-26 06:25:19.290455+00:00,VH00135,PO00014,S12,station_completed,58.868,11,IN_PROCESS
2026-08-26 06:25:22.152228+00:00,VH00136,PO00014,S12,station_started,,11,IN_PROCESS
2026-08-26 06:25:22.152228+00:00,VH00136,PO00014,S11,station_completed,55.627,11,IN_PROCESS
2026-08-26 06:25:23.550334+00:00,VH00137,PO00014,S11,station_started,,11,IN_PROCESS
2026-08-26 06:25:23.550334+00:00,VH00137,PO00014,S10,station_completed,57.025,11,IN_PROCESS
2026-08-26 06:25:25.827395+00:00,VH00138,PO00014,S09,station_completed,56.43,11,IN_PROCESS
2026-08-26 06:25:25.827395+00:00,VH00138,PO00014,S10,station_started,,11,IN_PROCESS
2026-08-26 06:25:28.470889+00:00,VH00142,PO00015,S05,station_completed,56.445,11,IN_PROCESS
2026-08-26 06:25:29.065042+00:00,VH00139,PO00014,S09,station_started,,11,IN_PROCESS
2026-08-26 06:25:29.065042+00:00,VH00139,PO00014,S08,station_completed,59.429,11,IN_PROCESS
2026-08-26 06:25:30.115685+00:00,VH00142,PO00015,S06,station_started,,11,IN_PROCESS
2026-08-26 06:25:30.115685+00:00,VH00141,PO00015,S06,station_completed,58.58,11,IN_PROCESS
2026-08-26 06:25:31.362795+00:00,VH00140,PO00014,S08,station_started,,11,IN_PROCESS
2026-08-26 06:25:31.362795+00:00,VH00141,PO00015,S07,station_started,,11,IN_PROCESS
2026-08-26 06:25:31.362795+00:00,VH00140,PO00014,S07,station_completed,59.827,11,IN_PROCESS
2026-08-26 06:25:35.107425+00:00,VH00143,PO00015,S04,station_completed,58.242,11,IN_PROCESS
2026-08-26 06:25:35.107425+00:00,VH00143,PO00015,S05,station_started,,11,IN_PROCESS
2026-08-26 06:25:35.689816+00:00,VH00144,PO00015,S04,station_started,,11,IN_PROCESS
2026-08-26 06:25:35.689816+00:00,VH00144,PO00015,S03,station_completed,56.197,11,IN_PROCESS
2026-08-26 06:25:39.099632+00:00,VH00145,PO00015,S02,station_completed,56.498,11,IN_PROCESS
2026-08-26 06:25:39.099632+00:00,VH00145,PO00015,S03,station_started,,11,IN_PROCESS
2026-08-26 06:25:45.410575+00:00,VH00146,PO00015,S01,station_completed,58.24,11,IN_PROCESS
2026-08-26 06:25:45.410575+00:00,VH00146,PO00015,S02,station_started,,11,IN_PROCESS
2026-08-26 06:25:49.497526+00:00,VH00147,PO00015,S01,vehicle_entered,,12,IN_PROCESS
2026-08-26 06:25:49.497526+00:00,VH00147,PO00015,S01,station_started,,12,IN_PROCESS
2026-08-26 06:26:20.188871+00:00,VH00137,PO00014,S11,station_completed,56.639,12,IN_PROCESS
2026-08-26 06:26:22.266184+00:00,VH00137,PO00014,S12,station_started,,12,IN_PROCESS
2026-08-26 06:26:22.266184+00:00,VH00136,PO00014,S12,station_completed,60.114,12,IN_PROCESS
2026-08-26 06:26:22.266184+00:00,VH00136,PO00014,S12,vehicle_completed,60.114,11,COMPLETED
2026-08-26 06:26:22.419093+00:00,VH00138,PO00014,S10,station_completed,56.592,11,IN_PROCESS
2026-08-26 06:26:22.419093+00:00,VH00138,PO00014,S11,station_started,,11,IN_PROCESS
2026-08-26 06:26:25.636503+00:00,VH00139,PO00014,S09,station_completed,56.571,11,IN_PROCESS
2026-08-26 06:26:25.636503+00:00,VH00139,PO00014,S10,station_started,,11,IN_PROCESS
2026-08-26 06:26:29.126429+00:00,VH00140,PO00014,S08,station_completed,57.764,11,IN_PROCESS
2026-08-26 06:26:29.126429+00:00,VH00140,PO00014,S09,station_started,,11,IN_PROCESS
2026-08-26 06:26:29.391162+00:00,VH00142,PO00015,S06,station_completed,59.275,11,IN_PROCESS
2026-08-26 06:26:29.612085+00:00,VH00141,PO00015,S07,station_completed,58.249,11,IN_PROCESS
2026-08-26 06:26:29.612085+00:00,VH00141,PO00015,S08,station_started,,11,IN_PROCESS
2026-08-26 06:26:29.612085+00:00,VH00142,PO00015,S07,station_started,,11,IN_PROCESS
2026-08-26 06:26:29.649284+00:00,VH00143,PO00015,S06,station_started,,11,IN_PROCESS
2026-08-26 06:26:29.649284+00:00,VH00143,PO00015,S05,station_completed,54.542,11,IN_PROCESS
2026-08-26 06:26:32.277652+00:00,VH00144,PO00015,S05,station_started,,11,IN_PROCESS
2026-08-26 06:26:32.277652+00:00,VH00144,PO00015,S04,station_completed,56.588,11,IN_PROCESS
2026-08-26 06:26:34.293866+00:00,VH00145,PO00015,S03,station_completed,55.194,11,IN_PROCESS
2026-08-26 06:26:34.293866+00:00,VH00145,PO00015,S04,station_started,,11,IN_PROCESS
2026-08-26 06:26:41.254903+00:00,VH00146,PO00015,S03,station_started,,11,IN_PROCESS
2026-08-26 06:26:41.254903+00:00,VH00146,PO00015,S02,station_completed,55.844,11,IN_PROCESS
2026-08-26 06:26:47.240895+00:00,VH00148,PO00015,S01,vehicle_entered,,12,IN_PROCESS
2026-08-26 06:26:47.996192+00:00,VH00147,PO00015,S02,station_started,,12,IN_PROCESS
2026-08-26 06:26:47.996192+00:00,VH00147,PO00015,S01,station_completed,58.499,12,IN_PROCESS
2026-08-26 06:26:47.996192+00:00,VH00148,PO00015,S01,station_started,,12,IN_PROCESS
2026-08-26 06:27:18.784641+00:00,VH00138,PO00014,S11,station_completed,56.366,12,IN_PROCESS
2026-08-26 06:27:22.140072+00:00,VH00137,PO00014,S12,vehicle_completed,59.874,11,COMPLETED
2026-08-26 06:27:22.140072+00:00,VH00138,PO00014,S12,station_started,,11,IN_PROCESS
2026-08-26 06:27:22.140072+00:00,VH00137,PO00014,S12,station_completed,59.874,11,IN_PROCESS
2026-08-26 06:27:23.201362+00:00,VH00139,PO00014,S10,station_completed,57.565,11,IN_PROCESS
2026-08-26 06:27:23.201362+00:00,VH00139,PO00014,S11,station_started,,11,IN_PROCESS
2026-08-26 06:27:25.006331+00:00,VH00140,PO00014,S09,station_completed,55.88,11,IN_PROCESS
2026-08-26 06:27:25.006331+00:00,VH00140,PO00014,S10,station_started,,11,IN_PROCESS
2026-08-26 06:27:26.391692+00:00,VH00142,PO00015,S07,station_completed,56.78,11,IN_PROCESS
2026-08-26 06:27:27.668160+00:00,VH00141,PO00015,S08,station_completed,58.056,11,IN_PROCESS
2026-08-26 06:27:27.668160+00:00,VH00141,PO00015,S09,station_started,,11,IN_PROCESS
2026-08-26 06:27:27.668160+00:00,VH00142,PO00015,S08,station_started,,11,IN_PROCESS
2026-08-26 06:27:28.691280+00:00,VH00143,PO00015,S06,station_completed,59.042,11,IN_PROCESS
2026-08-26 06:27:28.691280+00:00,VH00143,PO00015,S07,station_started,,11,IN_PROCESS
2026-08-26 06:27:28.984701+00:00,VH00144,PO00015,S06,station_started,,11,IN_PROCESS
2026-08-26 06:27:28.984701+00:00,VH00144,PO00015,S05,station_completed,56.707,11,IN_PROCESS
2026-08-26 06:27:31.554383+00:00,VH00145,PO00015,S04,station_completed,57.261,11,IN_PROCESS
2026-08-26 06:27:31.554383+00:00,VH00145,PO00015,S05,station_started,,11,IN_PROCESS
2026-08-26 06:27:37.179724+00:00,VH00146,PO00015,S04,station_started,,11,IN_PROCESS
2026-08-26 06:27:37.179724+00:00,VH00146,PO00015,S03,station_completed,55.925,11,IN_PROCESS
2026-08-26 06:27:43.878914+00:00,VH00147,PO00015,S02,station_completed,55.883,11,IN_PROCESS
2026-08-26 06:27:43.878914+00:00,VH00147,PO00015,S03,station_started,,11,IN_PROCESS
2026-08-26 06:27:43.941494+00:00,VH00149,PO00015,S01,vehicle_entered,,12,IN_PROCESS
2026-08-26 06:27:47.848916+00:00,VH00148,PO00015,S02,station_started,,12,IN_PROCESS
2026-08-26 06:27:47.848916+00:00,VH00149,PO00015,S01,station_started,,12,IN_PROCESS
2026-08-26 06:27:47.848916+00:00,VH00148,PO00015,S01,station_completed,59.853,12,IN_PROCESS
2026-08-26 06:28:18.681913+00:00,VH00139,PO00014,S11,station_completed,55.481,12,IN_PROCESS
2026-08-26 06:28:22.405167+00:00,VH00139,PO00014,S12,station_started,,12,IN_PROCESS
2026-08-26 06:28:22.405167+00:00,VH00138,PO00014,S12,station_completed,60.265,12,IN_PROCESS
2026-08-26 06:28:22.405167+00:00,VH00138,PO00014,S12,vehicle_completed,60.265,11,COMPLETED
2026-08-26 06:28:22.984592+00:00,VH00140,PO00014,S10,station_completed,57.978,11,IN_PROCESS
2026-08-26 06:28:22.984592+00:00,VH00140,PO00014,S11,station_started,,11,IN_PROCESS
2026-08-26 06:28:25.144910+00:00,VH00142,PO00015,S08,station_completed,57.477,11,IN_PROCESS
2026-08-26 06:28:25.346960+00:00,VH00141,PO00015,S10,station_started,,11,IN_PROCESS
2026-08-26 06:28:25.346960+00:00,VH00142,PO00015,S09,station_started,,11,IN_PROCESS
2026-08-26 06:28:25.346960+00:00,VH00141,PO00015,S09,station_completed,57.679,11,IN_PROCESS
2026-08-26 06:28:25.608056+00:00,VH00143,PO00015,S08,station_started,,11,IN_PROCESS
2026-08-26 06:28:25.608056+00:00,VH00143,PO00015,S07,station_completed,56.917,11,IN_PROCESS
2026-08-26 06:28:26.760708+00:00,VH00144,PO00015,S06,station_completed,57.776,11,IN_PROCESS
2026-08-26 06:28:26.760708+00:00,VH00144,PO00015,S07,station_started,,11,IN_PROCESS
2026-08-26 06:28:27.182939+00:00,VH00145,PO00015,S06,station_started,,11,IN_PROCESS
2026-08-26 06:28:27.182939+00:00,VH00145,PO00015,S05,station_completed,55.629,11,IN_PROCESS
2026-08-26 06:28:35.582606+00:00,VH00146,PO00015,S04,station_completed,58.403,11,IN_PROCESS
2026-08-26 06:28:35.582606+00:00,VH00146,PO00015,S05,station_started,,11,IN_PROCESS
2026-08-26 06:28:40.540894+00:00,VH00147,PO00015,S03,station_completed,56.662,11,IN_PROCESS
2026-08-26 06:28:40.540894+00:00,VH00147,PO00015,S04,station_started,,11,IN_PROCESS
2026-08-26 06:28:42.620121+00:00,VH00148,PO00015,S03,station_started,,11,IN_PROCESS
2026-08-26 06:28:42.620121+00:00,VH00148,PO00015,S02,station_completed,54.771,11,IN_PROCESS
2026-08-26 06:28:44.534920+00:00,VH00150,PO00015,S01,vehicle_entered,,12,IN_PROCESS
2026-08-26 06:28:46.927232+00:00,VH00149,PO00015,S01,station_completed,59.078,12,IN_PROCESS
2026-08-26 06:28:46.927232+00:00,VH00149,PO00015,S02,station_started,,12,IN_PROCESS
2026-08-26 06:28:46.927232+00:00,VH00150,PO00015,S01,station_started,,12,IN_PROCESS
2026-08-26 06:29:19.862011+00:00,VH00140,PO00014,S11,station_completed,56.877,12,IN_PROCESS
2026-08-26 06:29:21.674803+00:00,VH00141,PO00015,S11,station_started,,12,IN_PROCESS
2026-08-26 06:29:21.674803+00:00,VH00141,PO00015,S10,station_completed,56.328,12,IN_PROCESS
2026-08-26 06:29:22.424848+00:00,VH00139,PO00014,S12,vehicle_completed,60.02,11,COMPLETED
2026-08-26 06:29:22.424848+00:00,VH00140,PO00014,S12,station_started,,11,IN_PROCESS
2026-08-26 06:29:22.424848+00:00,VH00139,PO00014,S12,station_completed,60.02,11,IN_PROCESS
2026-08-26 06:29:23.186018+00:00,VH00143,PO00015,S08,station_completed,57.578,11,IN_PROCESS
2026-08-26 06:29:24.108801+00:00,VH00144,PO00015,S07,station_completed,57.348,11,IN_PROCESS
2026-08-26 06:29:24.108801+00:00,VH00144,PO00015,S08,station_started,,11,IN_PROCESS
2026-08-26 06:29:24.111545+00:00,VH00142,PO00015,S10,station_started,,11,IN_PROCESS
2026-08-26 06:29:24.111545+00:00,VH00142,PO00015,S09,station_completed,58.765,11,IN_PROCESS
2026-08-26 06:29:24.111545+00:00,VH00143,PO00015,S09,station_started,,11,IN_PROCESS
2026-08-26 06:29:24.815406+00:00,VH00145,PO00015,S06,station_completed,57.632,11,IN_PROCESS
2026-08-26 06:29:24.815406+00:00,VH00145,PO00015,S07,station_started,,11,IN_PROCESS
2026-08-26 06:29:30.740765+00:00,VH00146,PO00015,S06,station_started,,11,IN_PROCESS
2026-08-26 06:29:30.740765+00:00,VH00146,PO00015,S05,station_completed,55.158,11,IN_PROCESS
2026-08-26 06:29:39.306174+00:00,VH00147,PO00015,S04,station_completed,58.765,11,IN_PROCESS
2026-08-26 06:29:39.306174+00:00,VH00147,PO00015,S05,station_started,,11,IN_PROCESS
2026-08-26 06:29:41.050498+00:00,VH00148,PO00015,S03,station_completed,58.43,11,IN_PROCESS
2026-08-26 06:29:41.050498+00:00,VH00148,PO00015,S04,station_started,,11,IN_PROCESS
2026-08-26 06:29:42.881058+00:00,VH00149,PO00015,S02,station_completed,55.954,11,IN_PROCESS
2026-08-26 06:29:42.881058+00:00,VH00149,PO00015,S03,station_started,,11,IN_PROCESS
2026-08-26 06:29:43.148571+00:00,VH00151,PO00016,S01,vehicle_entered,,12,IN_PROCESS
2026-08-26 06:29:45.886265+00:00,VH00150,PO00015,S02,station_started,,12,IN_PROCESS
2026-08-26 06:29:45.886265+00:00,VH00151,PO00016,S01,station_started,,12,IN_PROCESS
2026-08-26 06:29:45.886265+00:00,VH00150,PO00015,S01,station_completed,58.959,12,IN_PROCESS
2026-08-26 06:30:17.244909+00:00,VH00141,PO00015,S11,station_completed,55.57,12,IN_PROCESS
2026-08-26 06:30:20.482146+00:00,VH00142,PO00015,S11,station_started,,12,IN_PROCESS
2026-08-26 06:30:20.482146+00:00,VH00142,PO00015,S10,station_completed,56.371,12,IN_PROCESS
2026-08-26 06:30:21.714165+00:00,VH00143,PO00015,S10,station_started,,12,IN_PROCESS
2026-08-26 06:30:21.714165+00:00,VH00143,PO00015,S09,station_completed,57.603,12,IN_PROCESS
2026-08-26 06:30:21.718048+00:00,VH00145,PO00015,S07,station_completed,56.903,12,IN_PROCESS
2026-08-26 06:30:22.484992+00:00,VH00141,PO00015,S12,station_started,,12,IN_PROCESS
2026-08-26 06:30:22.484992+00:00,VH00140,PO00014,S12,station_completed,60.06,12,IN_PROCESS
2026-08-26 06:30:22.484992+00:00,VH00140,PO00014,S12,vehicle_completed,60.06,11,COMPLETED
2026-08-26 06:30:22.534044+00:00,VH00144,PO00015,S08,station_completed,58.425,11,IN_PROCESS
2026-08-26 06:30:22.534044+00:00,VH00144,PO00015,S09,station_started,,11,IN_PROCESS
2026-08-26 06:30:22.534044+00:00,VH00145,PO00015,S08,station_started,,11,IN_PROCESS
2026-08-26 06:30:28.618417+00:00,VH00146,PO00015,S06,station_completed,57.878,11,IN_PROCESS
2026-08-26 06:30:28.618417+00:00,VH00146,PO00015,S07,station_started,,11,IN_PROCESS
2026-08-26 06:30:35.729629+00:00,VH00147,PO00015,S06,station_started,,11,IN_PROCESS
2026-08-26 06:30:35.729629+00:00,VH00147,PO00015,S05,station_completed,56.423,11,IN_PROCESS
2026-08-26 06:30:40.204976+00:00,VH00148,PO00015,S04,station_completed,59.154,11,IN_PROCESS
2026-08-26 06:30:40.204976+00:00,VH00148,PO00015,S05,station_started,,11,IN_PROCESS
2026-08-26 06:30:40.928969+00:00,VH00149,PO00015,S03,station_completed,58.048,11,IN_PROCESS
2026-08-26 06:30:40.928969+00:00,VH00149,PO00015,S04,station_started,,11,IN_PROCESS
2026-08-26 06:30:43.827348+00:00,VH00152,PO00016,S01,vehicle_entered,,12,IN_PROCESS
2026-08-26 06:30:44.190450+00:00,VH00150,PO00015,S03,station_started,,12,IN_PROCESS
2026-08-26 06:30:44.190450+00:00,VH00150,PO00015,S02,station_completed,58.304,12,IN_PROCESS
2026-08-26 06:30:45.159676+00:00,VH00151,PO00016,S02,station_started,,12,IN_PROCESS
2026-08-26 06:30:45.159676+00:00,VH00151,PO00016,S01,station_completed,59.273,12,IN_PROCESS
